id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
44161,"Light+open+airy+rustic+modern loft",193360,Young,BROOKLYN,Williamsburg,40.710450,-73.967700,"Entire home/apt",150,2,193,2016-07-06,1.78,1,177
44212,"West inn 2 - east village",72062,Bruce,MANHATTAN,"East village",40.725180,-73.980340,"Private room",125,1,84,2019-06-23,0.78,4,310
44221,"Financial district luxury loft",193722,Coral,MANHATTAN,"Financial district",40.706660,-74.013740,"Entire home/apt",196,3,114,2019-06-20,1.06,1,0
44229,"Brooklyn victorian style suite.....",181376,Carol,BROOKLYN,"Fort greene",40.690980,-73.971130,"Private room",110,2,213,2019-06-24,2.00,2,321
44288,"Your own lovely west village studio",193637,Sara,MANHATTAN,"West village",40.737560,-74.004050,"Entire home/apt",170,3,86,2019-06-01,0.80,1,246
44506,"Accommodations galore#3. 1-5 guests",126607,Laurine,MANHATTAN,Harlem,40.815260,-73.947910,"Entire home/apt",165,3,80,2019-05-26,0.75,3,231
45393,"Greenwich village stylish apartment",201297,Myrna,MANHATTAN,"West village",40.734230,-74.004600,"Entire home/apt",150,26,38,2016-04-20,0.36,1,225
45542,"Clean and cozy harlem apartment",202249,Campbell,MANHATTAN,Harlem,40.823740,-73.937300,"Entire home/apt",100,2,18,2018-12-17,1.79,1,0
45556,"Fort greene, brooklyn: center bedroom",67778,Doug,BROOKLYN,"Fort greene",40.688630,-73.976910,"Private room",65,2,206,2019-06-30,1.92,2,0
45910,"Beautiful queens brownstone! - 5br",204539,Mark,QUEENS,Ridgewood,40.703820,-73.897970,"Entire home/apt",350,8,10,2019-05-12,0.11,5,365
45936,"Couldn't be closer to columbia uni",867225,Rahul,MANHATTAN,"Morningside heights",40.805490,-73.959240,"Private room",99,4,122,2019-05-14,1.18,2,233
45940,"Bright spacious luxury condo",204724,Miyoung,BROOKLYN,Williamsburg,40.716270,-73.958700,"Entire home/apt",200,4,33,2019-04-08,0.58,1,1
46544,"Park slope haven 15 mins from soho",8198,Monica,BROOKLYN,"Park slope",40.679940,-73.978630,"Entire home/apt",150,5,52,2019-06-05,0.50,1,18
46723,"Safe  and beautiful accomodation",209460,Marylyn,BROOKLYN,Bedford-stuyvesant,40.679920,-73.947500,"Private room",90,3,126,2019-05-19,1.17,4,343
46911,"Large room in private brownstone in park slope",210746,"Kathleen r.",BROOKLYN,"Prospect heights",40.678680,-73.973070,"Private room",120,3,51,2019-06-24,0.48,3,250
47199,"New york city, 1 bdrm.(near central park & metro)",212722,Teresa,MANHATTAN,"Upper east side",40.768340,-73.953340,"Private room",75,3,199,2019-06-24,1.85,1,326
47362,"Large, comfy 1bdr w/character!!!",214148,Robert,BROOKLYN,Bedford-stuyvesant,40.682370,-73.941500,"Entire home/apt",175,26,30,2012-09-03,0.29,1,364
47370,"Chelsea studio sublet 1 - 2 months",214287,Alex,MANHATTAN,Chelsea,40.740310,-73.999990,"Entire home/apt",125,3,3,2015-07-17,0.03,1,0
47926,"Lux apt in times square new building",218404,Claudia,MANHATTAN,"Hell's kitchen",40.763070,-73.996650,"Entire home/apt",275,1,41,2019-06-26,0.38,1,299
48719,"Designer 1 br duplex w/ terrace- spectacular views",221873,Shane,MANHATTAN,"Lower east side",40.718820,-73.988520,"Entire home/apt",299,2,109,2019-06-15,1.04,1,207
50447,"Lovely apt & garden;  legal;  best area; amenities",9744,Laurie,BROOKLYN,"South slope",40.669300,-73.988040,"Entire home/apt",135,5,151,2019-06-22,1.43,3,162
51438,"1 bedroom in 2 bdrm apt- upper east",236421,Jessica,MANHATTAN,"Upper east side",40.773330,-73.951990,"Private room",130,14,0,2000-01-01,0.00,2,0
51485,"Lower east side $57~/night",236655,Erina,MANHATTAN,"Lower east side",40.723190,-73.992010,"Private room",83,1,285,2019-06-22,2.69,1,7
51572,"Prime location in manhattan",237329,Lee,MANHATTAN,Chelsea,40.748590,-73.996710,"Private room",123,1,375,2019-06-18,3.52,1,328
51850,"( f) excellent/pvt rm",27848,Jullett,QUEENS,Jamaica,40.672520,-73.765970,"Private room",55,2,52,2019-05-20,0.49,2,365
53137,"Quiet, sunny midtown manhattan apt.",240360,Marlaine,MANHATTAN,"Hell's kitchen",40.762440,-73.992710,"Entire home/apt",195,5,10,2019-07-01,1.01,1,0
53196,"Big room/washer-dryer/wifi/ac/jmz",247432,Charlotte,BROOKLYN,Bedford-stuyvesant,40.695460,-73.935030,"Private room",80,2,11,2017-11-13,0.48,1,0
53469,"Cozy studio with parking spot",204539,Mark,QUEENS,"Middle village",40.717220,-73.878560,"Entire home/apt",98,30,33,2015-05-09,0.31,5,240
53470,"Clean and convenient 2br apartment",204539,Mark,QUEENS,Ridgewood,40.702340,-73.898160,"Private room",140,7,6,2015-10-08,0.06,5,365
53477,"3 floors of luxury!",204539,Mark,QUEENS,"Middle village",40.715460,-73.878540,"Entire home/apt",265,7,38,2019-04-27,0.38,5,365
54158,"The institute—heart of williamsburg",10889,Bob,BROOKLYN,Williamsburg,40.719500,-73.959760,"Entire home/apt",249,2,358,2019-06-20,3.44,2,164
54453,"Midtown west - large alcove studio",255583,Anka,MANHATTAN,"Hell's kitchen",40.765480,-73.984740,"Shared room",105,6,10,2014-01-07,0.09,1,363
54466,"Beautiful uptown manhattan apartmnt",253385,Douglas,MANHATTAN,Harlem,40.802340,-73.956030,"Private room",200,30,0,2000-01-01,0.00,1,365
54508,"Sml rm in pr brst  park sl great for med/students",210746,"Kathleen r.",BROOKLYN,"Prospect heights",40.678700,-73.972620,"Private room",100,2,226,2019-06-06,2.12,3,250
54544,"City room - private penthouse apt.",256161,Wayne,MANHATTAN,Harlem,40.810350,-73.945980,"Entire home/apt",121,1,104,2019-06-22,1.00,5,247
54626,"Cozy bedroom by yankee stadium",190409,Waundell,BRONX,Highbridge,40.830750,-73.930580,"Private room",45,1,138,2019-06-30,1.45,3,323
54860,"Great apartment with private bathroom and entrance",258164,Jenny,MANHATTAN,"East harlem",40.799580,-73.942750,"Private room",100,5,204,2019-06-23,1.92,1,192
55467,"Private garden apt • new renovation",260709,Paul,BROOKLYN,Williamsburg,40.716250,-73.938450,"Entire home/apt",140,2,253,2019-07-02,3.04,1,125
55498,"Modern comfort in art infused landmark brownstone",262138,Tami,BROOKLYN,Bedford-stuyvesant,40.682900,-73.935490,"Private room",71,2,23,2019-07-01,0.22,1,91
55668,"Noho/east village, private 1/2 bath",88209,Jason,MANHATTAN,Noho,40.727730,-73.991340,"Private room",130,2,115,2018-12-05,1.17,1,75
55737,"Sleek & comfortable soho apt",263414,Pete,MANHATTAN,"West village",40.728610,-74.004900,"Entire home/apt",199,5,129,2019-05-19,1.22,1,286
55959,"Spacious williamsburg share w/ loft bed",168525,Gus,BROOKLYN,Williamsburg,40.709790,-73.951620,"Private room",69,4,82,2019-06-10,1.13,2,60
55982,"Cozy 2 br in sunny fort greene apt",264928,Sally,BROOKLYN,"Fort greene",40.686560,-73.975250,"Private room",68,3,37,2018-12-31,0.35,1,0
56467,"Cozy east village railroad 1 bed!",267593,Leonardo,MANHATTAN,"East village",40.727520,-73.984320,"Entire home/apt",130,1,204,2019-07-01,2.04,1,192
56525,"1 bedroom loft w/ private roof deck",268014,Alex,BROOKLYN,Greenpoint,40.729000,-73.958290,"Entire home/apt",195,2,69,2019-06-13,0.65,1,58
56859,"City room - private & comfy bedroom",256161,Wayne,MANHATTAN,Harlem,40.812190,-73.944990,"Private room",64,1,192,2019-06-03,1.84,5,245
57166,"Elegant nyc pad",272006,Vasili,QUEENS,"Ditmars steinway",40.771850,-73.905020,"Entire home/apt",140,2,17,2019-06-17,0.16,1,292
57297,"Clean & bright 1br in cobble hill, great location!",199392,S.m.,BROOKLYN,"Cobble hill",40.689260,-73.993860,"Entire home/apt",159,2,222,2019-06-24,2.12,1,279
57468,"Modern, large east village loft",239208,Ori,MANHATTAN,"East village",40.728210,-73.987010,"Entire home/apt",189,3,205,2019-06-23,1.96,1,0
57618,"Great new apt, close to everything",274557,Ana,MANHATTAN,"Hell's kitchen",40.767200,-73.985080,"Entire home/apt",250,3,94,2019-06-09,0.96,1,3
57740,"Quiet & clean retreat in the city",275459,I,MANHATTAN,"East village",40.730120,-73.990530,"Entire home/apt",239,3,7,2019-05-24,0.07,1,351
57754,"Stylish large gramercy loft!",275578,R,MANHATTAN,"Flatiron district",40.740300,-73.984980,"Entire home/apt",305,2,108,2019-06-30,1.09,1,201
57874,"The brownstone-luxury 1 bd apt/nyc",276291,Simon,MANHATTAN,Harlem,40.809310,-73.943430,"Entire home/apt",155,3,222,2019-06-26,2.10,2,232
58059,"Private room on historic sugar hill",277379,Agnes,MANHATTAN,Harlem,40.825100,-73.942870,"Private room",60,1,458,2019-07-03,4.58,2,258
58062,"South slope green",277394,Linda,BROOKLYN,"Windsor terrace",40.658500,-73.983970,"Private room",135,2,21,2019-05-17,0.26,1,272
58467,"17 flr. manhattan views, nr. subway",279797,Dave,MANHATTAN,"Roosevelt island",40.761930,-73.950100,"Private room",120,7,17,2019-05-08,0.30,1,341
59014,"Spacious 1br, adorable clean quiet",282927,Drica,MANHATTAN,"Lower east side",40.720520,-73.985890,"Entire home/apt",150,3,41,2019-01-02,0.39,1,244
59121,"Nice, clean, safe, convenient 3br",204539,Mark,QUEENS,Ridgewood,40.704110,-73.899340,"Entire home/apt",140,14,1,2012-09-17,0.01,5,365
59642,"Franklin st flat in trendy greenpoint brooklyn",274782,Betty,BROOKLYN,Greenpoint,40.734010,-73.959670,"Entire home/apt",135,2,69,2019-05-19,0.67,1,12
59709,"Artistic, cozy, and spacious w/ patio! sleeps 5",186084,"Ricardo & ashlie",MANHATTAN,Chinatown,40.717560,-73.995030,"Entire home/apt",250,4,18,2019-07-01,0.18,2,265
59855,"One bedroom apt. in nyc",288031,Leslie,MANHATTAN,Midtown,40.758900,-73.969910,"Entire home/apt",250,30,82,2016-01-05,0.78,1,0
60164,"Beautiful, elegant 3 bed soho loft",289653,Harrison,MANHATTAN,Soho,40.720030,-74.002620,"Entire home/apt",500,4,94,2019-06-23,0.99,1,329
60457,"Spacious greenwich village apt",99212,Jessica,MANHATTAN,"Greenwich village",40.731940,-73.994740,"Entire home/apt",225,5,10,2019-05-11,0.10,1,91
60611,"Spaha studio monthly rental",292204,Blanca,MANHATTAN,"East harlem",40.791630,-73.945730,"Entire home/apt",125,28,183,2018-09-29,1.83,2,365
60666,"City room - private luxury suite",256161,Wayne,MANHATTAN,Harlem,40.811800,-73.944340,"Private room",92,1,189,2019-06-11,1.82,5,253
60673,"Private room/bath luxurious harlem",249372,Cynthia,MANHATTAN,Harlem,40.815830,-73.947070,"Private room",175,2,1,2018-10-07,0.11,1,365
60680,"The gem of the east village",292630,Mich,MANHATTAN,"East village",40.726540,-73.980490,"Entire home/apt",99,2,127,2019-06-20,1.22,1,320
60794,"Bright and spacious, garden below!",293394,Rachel,MANHATTAN,"Upper west side",40.800210,-73.960710,"Entire home/apt",195,4,4,2017-08-25,0.04,1,0
60948,"Accommodations galore #2",126607,Laurine,MANHATTAN,"East harlem",40.809420,-73.939360,"Entire home/apt",140,3,135,2019-06-20,1.30,3,192
61167,"Colorful private one bedroom apt",295760,Greta,MANHATTAN,"Little italy",40.719610,-73.995400,"Entire home/apt",135,2,21,2015-12-12,0.20,1,0
61224,"Huge chelsea loft",291112,Frank,MANHATTAN,Chelsea,40.743580,-74.000270,"Entire home/apt",500,2,35,2017-07-27,0.34,1,348
61406,"Great room in great location",297176,Bethania,MANHATTAN,Harlem,40.803350,-73.957500,"Private room",80,14,10,2019-06-01,2.21,2,0
61492,"Exclusive room with private bath in  les",297769,Tunji,MANHATTAN,Chinatown,40.714450,-73.990800,"Private room",120,4,171,2019-06-23,1.80,2,353
61509,"Quiet, clean midtown apt w. elevato",23619,Anna/fonzy,MANHATTAN,Midtown,40.757490,-73.968970,"Entire home/apt",110,200,92,2019-04-30,0.90,1,140
62095,"Bk sweet suite w/kitchen&fullbath",281764,Colette&sean,BROOKLYN,"East flatbush",40.644460,-73.950300,"Entire home/apt",65,3,238,2019-06-14,2.30,1,2
62427,"Great east village apartment rental",303882,Brie,MANHATTAN,"East village",40.726800,-73.990790,"Entire home/apt",130,50,56,2019-05-26,0.58,1,56
62430,"Brownstone sundrenched beauty",197755,Sheila,BROOKLYN,Bushwick,40.688000,-73.917100,"Entire home/apt",99,3,111,2019-06-22,2.13,1,68
62452,"A special!! private room in ny",303939,Lissette,"STATEN ISLAND",Tompkinsville,40.635360,-74.085370,"Private room",36,2,193,2019-06-25,1.85,6,360
62461,"B nyc staten alternative...",303939,Lissette,"STATEN ISLAND",Tompkinsville,40.636270,-74.085430,"Private room",37,2,147,2019-06-10,1.44,6,0
62787,"C private room by the ferry",303939,Lissette,"STATEN ISLAND",Tompkinsville,40.635180,-74.085460,"Private room",37,2,177,2019-07-02,1.71,6,320
62891,"Smallest house in the village",306545,Olivia,MANHATTAN,"East village",40.724770,-73.981610,"Entire home/apt",175,3,185,2019-05-24,1.78,2,326
62903,"Beautiful modern studio apartment in heart of nyc",306605,Daniel,MANHATTAN,Chelsea,40.742380,-73.995670,"Entire home/apt",205,9,62,2019-06-21,0.70,2,76
62925,"Beautiful landmarked duplex",306739,Maya,BROOKLYN,Greenpoint,40.729450,-73.955110,"Entire home/apt",285,3,124,2019-06-16,1.22,3,279
63299,"Brooklyn > guest room w/ queen bed in williamsburg",308875,Scott,BROOKLYN,Williamsburg,40.707630,-73.951770,"Private room",59,2,181,2019-06-23,1.77,2,15
63320,"D private che@p room 2 explore nyc",303939,Lissette,"STATEN ISLAND",Tompkinsville,40.634810,-74.085190,"Private room",36,2,333,2019-07-02,3.19,6,340
63360,"Safe cute near subway& manhattan ny ny retro style",307962,"Dennis & naoko",QUEENS,Astoria,40.753840,-73.914330,"Entire home/apt",99,5,441,2019-06-24,4.50,1,226
63546,"Large and cozy private bedroom",308652,Antonín,BROOKLYN,Kensington,40.641060,-73.974260,"Private room",39,1,45,2019-05-16,0.46,2,365
63573,"Small tidy bedroom in duplex",310458,Emily,BROOKLYN,"Park slope",40.667930,-73.983270,"Private room",60,14,9,2016-08-29,0.09,2,0
63588,Ll3,295128,"Carol gloria",BRONX,"Clason point",40.813090,-73.855140,"Private room",90,2,0,2000-01-01,0.00,7,349
63610,"Dominique's ny mini efficiency* wifi*metro*quiet",310670,Vie,BRONX,Eastchester,40.880570,-73.835720,"Entire home/apt",105,2,38,2019-06-27,0.50,13,365
63657,"Private, large & sunny top floor apt  w/w&d",170510,Renée,BROOKLYN,Bedford-stuyvesant,40.682360,-73.943140,"Entire home/apt",135,2,248,2019-06-25,2.39,2,11
63693,"Cottage in the village",306545,Olivia,MANHATTAN,"East village",40.721850,-73.982460,"Entire home/apt",390,5,143,2019-06-19,1.38,2,316
63719,"Bedroom1 for rent 10min from manhan",311286,Helene,BROOKLYN,Bedford-stuyvesant,40.685030,-73.953850,"Private room",70,3,36,2018-08-19,0.41,4,281
63913,"Hosting your  sunny, spacious nyc room",312288,Paula,MANHATTAN,Inwood,40.866480,-73.926300,"Private room",75,7,0,2000-01-01,0.00,2,323
64000,"Williamsburg near soho. / loftbed",312722,"Kristian & di",BROOKLYN,Williamsburg,40.706900,-73.954670,"Private room",60,17,14,2019-01-07,0.14,4,362
64015,"Prime east village 1 bedroom",146944,David,MANHATTAN,"East village",40.728070,-73.985940,"Entire home/apt",200,3,0,2000-01-01,0.00,1,0
64107,"Brooklyn  studio apartment",313317,Niya,BROOKLYN,"Crown heights",40.677800,-73.943390,"Private room",100,3,279,2019-06-24,2.69,1,301
64277,"Bedroom2 for rent  10min from manh",311286,Helene,BROOKLYN,Bedford-stuyvesant,40.683170,-73.947010,"Private room",70,4,18,2019-01-02,0.22,4,189
64314,"Cozy bedroom in lovely garden apt",314256,Debbie,BROOKLYN,"Crown heights",40.676100,-73.952900,"Private room",110,6,50,2019-05-26,3.55,1,0
64365,"Crown heights garden apt.",314582,Anthony,BROOKLYN,"Crown heights",40.675860,-73.951550,"Private room",60,2,227,2019-06-27,2.27,2,287
64707,"Amazing  sunny & breezy home in the heart of  nyc",7310,Tilly,MANHATTAN,"Little italy",40.717020,-73.998110,"Entire home/apt",90,14,1,2019-01-02,0.16,1,14
64837,"Enjoy downtown nyc!!",46978,Edward,MANHATTAN,"East village",40.723210,-73.981570,"Private room",68,2,203,2019-06-23,1.96,2,86
65019,"Charming uws treehouse apt",317809,Claire,MANHATTAN,"Upper west side",40.779560,-73.980980,"Entire home/apt",115,2,210,2019-07-06,2.10,1,261
65268,"Share a home - $75 for 1 bdrm/++ for 2 - brooklyn",319092,Juhli,BROOKLYN,Bedford-stuyvesant,40.682760,-73.952640,"Private room",75,5,64,2019-01-05,0.67,1,68
65556,"Room in s3rd/bedford, williamsburg",320422,Marlon,BROOKLYN,Williamsburg,40.713680,-73.962600,"Private room",60,3,0,2000-01-01,0.00,1,0
65562,"Charming east village 2 (or 1) br",320450,"Mary d",MANHATTAN,"East village",40.729560,-73.981580,"Entire home/apt",129,7,5,2019-01-03,0.15,1,231
65615,"Farmhouse apartment in williamsburg",320761,Valerie,BROOKLYN,Williamsburg,40.710690,-73.951750,"Entire home/apt",130,10,49,2019-06-29,0.48,1,152
65660,"Bright+spacious williamsburg abode!",320538,Larissa,BROOKLYN,Williamsburg,40.708630,-73.946410,"Entire home/apt",95,4,132,2019-07-07,1.27,1,46
65813,"Suite sugar hill, harlem, private rm in hosted apt",321756,Eric,MANHATTAN,Harlem,40.828880,-73.943070,"Private room",75,3,20,2019-01-02,0.26,1,364
65834,"Beautiful 1 bedroom apt park slope",321934,Jessica,BROOKLYN,"Park slope",40.673190,-73.973230,"Entire home/apt",175,2,11,2013-05-02,0.11,1,246
66008,"Charming carroll gardens apt.",322884,Melissa,BROOKLYN,"Carroll gardens",40.678460,-73.994430,"Entire home/apt",190,3,51,2019-07-01,0.57,1,288
66026,"Private bedroom brownstone brooklyn",322716,Alex,BROOKLYN,"Crown heights",40.671500,-73.948080,"Private room",49,21,15,2019-06-30,0.15,5,331
66251,"East village loft with piano & patio",324460,Samir,MANHATTAN,"East village",40.726810,-73.985340,"Entire home/apt",212,3,67,2019-06-25,1.31,1,51
66275,"Lower east side magic room",314941,Tony,MANHATTAN,"Lower east side",40.719040,-73.993920,"Private room",95,1,109,2019-06-23,1.11,3,364
66451,"**fantastic williamsburg apt**",325389,"Luis fernando",BROOKLYN,Williamsburg,40.710310,-73.958300,"Entire home/apt",140,2,9,2019-02-16,0.11,1,254
66718,"West harlem home base - eco-apt.",136227,Henning,MANHATTAN,Harlem,40.813220,-73.953060,"Entire home/apt",135,6,187,2019-06-23,1.87,1,189
66741,"Charming garden apt in park slope",327673,Stefano,BROOKLYN,"Park slope",40.677320,-73.982250,"Entire home/apt",150,2,214,2019-06-23,2.08,2,263
66974,"Lovely, modern, garden apartment",329436,Jana,BROOKLYN,Gowanus,40.680760,-73.989600,"Entire home/apt",190,3,69,2019-07-01,0.79,2,258
67288,"Central park 1br sunny condo",101597,Per,MANHATTAN,"East harlem",40.796030,-73.949030,"Entire home/apt",124,28,22,2019-06-15,0.26,1,103
67299,"Cozy garden apartment  in williamsburg",330347,Adrienne,BROOKLYN,Williamsburg,40.714920,-73.962820,"Entire home/apt",135,30,56,2019-05-06,0.56,1,42
67397,"Soha comfort-by nw central park!",332189,Elise,MANHATTAN,"Morningside heights",40.803930,-73.958380,"Private room",122,3,93,2019-06-22,0.93,1,246
68099,"Cozy room in upper west side",323517,Deda,MANHATTAN,"Upper west side",40.800820,-73.965200,"Private room",109,1,104,2019-06-25,1.05,2,364
68305,"Cozy private room in apartment",338454,Share,MANHATTAN,Harlem,40.829760,-73.948670,"Private room",85,30,64,2018-07-06,0.68,1,318
68403,"The cozy brownstone inn (discount)!",240427,Naimah,BROOKLYN,Bedford-stuyvesant,40.683000,-73.919810,"Entire home/apt",145,3,127,2019-06-24,1.25,2,72
68735,"Prewar penthouse w private terrace",342054,Violetta,MANHATTAN,"Upper west side",40.789710,-73.972900,"Entire home/apt",195,11,30,2019-06-13,0.32,1,249
68765,"Designer 2.5 br loft in carroll gardens by subway",282655,Jenna,BROOKLYN,"Carroll gardens",40.678170,-73.994950,"Entire home/apt",250,2,106,2019-06-27,1.34,3,272
68900,"Bright beautiful brooklyn",343250,Jason,BROOKLYN,Greenpoint,40.731190,-73.955780,"Private room",125,3,6,2016-11-13,0.10,1,325
68974,"Unique spacious loft on the bowery",281229,Alicia,MANHATTAN,"Little italy",40.719430,-73.996270,"Entire home/apt",575,2,191,2019-06-20,1.88,1,298
69894,"Nice renovated apt, prime location!",352168,Silvia,MANHATTAN,"Upper west side",40.780000,-73.982490,"Entire home/apt",150,30,48,2019-06-11,0.55,1,35
69921,"Brooklyn writer's nook",155689,Joab,BROOKLYN,Bushwick,40.705140,-73.919220,"Private room",70,5,47,2019-06-29,0.49,1,203
70095,"Private bedroom in large nyc apartment",353965,"Mary and geoff",MANHATTAN,Inwood,40.867130,-73.928110,"Private room",90,2,120,2019-06-30,1.27,1,132
70128,"Large, sunny room east village nyc",354330,Eyal,MANHATTAN,"East village",40.731980,-73.988810,"Private room",65,3,52,2019-01-10,0.63,1,5
